"especie","rot","regiao","inv","faz","proj","talhao","parcela","arv","fuste","cap","ht","hdom","idade","carac","dap"
"E.grandis",1,"Itatinga",1996,17,94,14,3,4,4,36,11,NA,2.11232877,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,94,14,3,5,5,13,6,NA,2.11232877,"N",4.138029
"E.grandis",1,"Itatinga",1996,17,94,14,3,6,6,31,10,NA,2.11232877,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,14,3,8,8,28,10,NA,2.11232877,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,94,14,3,9,9,33,11,NA,2.11232877,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,14,3,10,10,29,11,NA,2.11232877,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,94,14,3,11,11,27,11,NA,2.11232877,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,94,14,3,14,14,41,12,12,2.11232877,"N",13.050705
"E.grandis",1,"Itatinga",1996,17,94,14,3,34,34,37,12,12,2.11232877,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,94,14,3,38,38,38,10.5,10.5,2.11232877,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,14,3,50,50,38,12,12,2.11232877,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,14,3,53,53,37,13,13,2.11232877,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,94,15,1,1,1,23,10,NA,2.10684932,"N",7.321127
"E.grandis",1,"Itatinga",1996,17,94,15,1,2,2,32,11,NA,2.10684932,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,94,15,1,4,4,33,13,NA,2.10684932,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,15,1,5,5,30,12,NA,2.10684932,"N",9.549297
"E.grandis",1,"Itatinga",1996,17,94,15,1,6,6,22,11,NA,2.10684932,"N",7.002817
"E.grandis",1,"Itatinga",1996,17,94,15,1,7,7,26,12,NA,2.10684932,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,94,15,1,8,8,39,14,14.5,2.10684932,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,94,15,1,9,9,34,13,NA,2.10684932,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,94,15,1,10,10,27,12,NA,2.10684932,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,94,15,1,11,11,31,11,NA,2.10684932,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,15,1,16,16,42,14.5,14.5,2.10684932,"N",13.369015
"E.grandis",1,"Itatinga",1996,17,94,15,1,20,20,38,15.5,15.5,2.10684932,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,15,1,41,41,39,13.5,13.5,2.10684932,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,94,15,1,50,50,40,14.5,14.5,2.10684932,"N",12.732395
"E.grandis",1,"Itatinga",1996,17,94,15,2,3,3,36,12,NA,2.10684932,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,94,15,2,4,4,34,12,NA,2.10684932,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,94,15,2,5,5,29,11,NA,2.10684932,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,94,15,2,6,6,26,11,NA,2.10684932,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,94,15,2,7,7,29,11,NA,2.10684932,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,94,15,2,8,8,27,11,NA,2.10684932,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,94,15,2,9,9,31,12,NA,2.10684932,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,15,2,10,10,25,10,NA,2.10684932,"N",7.957747
"E.grandis",1,"Itatinga",1996,17,94,15,2,11,11,27,11,NA,2.10684932,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,94,15,2,12,12,23,10,NA,2.10684932,"N",7.321127
"E.grandis",1,"Itatinga",1996,17,94,15,2,28,30,38,13,13,2.10684932,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,15,2,31,33,39,13.5,13.5,2.10684932,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,94,15,2,39,41,41,13.5,13.5,2.10684932,"N",13.050705
"E.grandis",1,"Itatinga",1996,17,94,15,2,56,58,38,13,13,2.10684932,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,15,2,58,60,40,13.5,13.5,2.10684932,"N",12.732395
"E.grandis",1,"Itatinga",1996,17,94,15,3,2,2,37,12,12,2.10684932,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,94,15,3,3,3,13,7,NA,2.10684932,"N",4.138029
"E.grandis",1,"Itatinga",1996,17,94,15,3,4,4,33,12,NA,2.10684932,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,15,3,5,5,31,12,NA,2.10684932,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,15,3,6,6,29,11,NA,2.10684932,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,94,15,3,7,7,29,11,NA,2.10684932,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,94,15,3,8,8,21,10,NA,2.10684932,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,94,15,3,9,9,31,11,NA,2.10684932,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,15,3,10,10,33,11,NA,2.10684932,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,15,3,11,11,33,11,NA,2.10684932,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,15,3,17,17,36,12.5,12.5,2.10684932,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,94,15,3,30,30,38,12.5,12.5,2.10684932,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,15,3,53,53,36,12.5,12.5,2.10684932,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,94,15,3,66,66,37,12,12,2.10684932,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,94,16,1,1,1,32,13,NA,2.05479452,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,94,16,1,2,2,36,14,NA,2.05479452,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,94,16,1,3,3,37,13,NA,2.05479452,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,94,16,1,4,4,35,14,NA,2.05479452,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,94,16,1,5,5,36,13,NA,2.05479452,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,94,16,1,6,6,26,11,NA,2.05479452,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,94,16,1,8,8,34,13,NA,2.05479452,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,94,16,1,9,9,31,13,NA,2.05479452,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,16,1,10,10,33,14,NA,2.05479452,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,16,1,12,12,28,12,NA,2.05479452,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,94,16,1,13,13,38,15,15,2.05479452,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,16,1,29,29,39,13.5,13.5,2.05479452,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,94,16,1,51,51,39,14.5,14.5,2.05479452,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,94,16,1,67,67,39,14.5,14.5,2.05479452,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,94,16,1,69,69,41,13.5,13.5,2.05479452,"N",13.050705
"E.grandis",1,"Itatinga",1996,17,94,16,2,1,1,29,12,NA,2.05479452,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,94,16,2,2,2,31,12,NA,2.05479452,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,16,2,3,3,27,11,NA,2.05479452,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,94,16,2,4,4,33,13,NA,2.05479452,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,16,2,5,5,35,13,13.5,2.05479452,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,94,16,2,6,6,31,12,NA,2.05479452,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,16,2,7,7,36,12,12.5,2.05479452,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,94,16,2,8,8,27,11,NA,2.05479452,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,94,16,2,10,10,38,13,13,2.05479452,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,16,2,11,11,41,11,11.5,2.05479452,"N",13.050705
"E.grandis",1,"Itatinga",1996,17,94,16,2,16,16,37,13,13,2.05479452,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,94,16,3,1,1,28,10,NA,2.05479452,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,94,16,3,2,2,24,10,NA,2.05479452,"N",7.639437
"E.grandis",1,"Itatinga",1996,17,94,16,3,3,3,26,11,NA,2.05479452,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,94,16,3,4,4,24,11,NA,2.05479452,"N",7.639437
"E.grandis",1,"Itatinga",1996,17,94,16,3,5,5,33,11,11.5,2.05479452,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,16,3,8,8,18,7,NA,2.05479452,"N",5.729578
"E.grandis",1,"Itatinga",1996,17,94,16,3,9,9,22,8,NA,2.05479452,"N",7.002817
"E.grandis",1,"Itatinga",1996,17,94,16,3,10,10,30,10,NA,2.05479452,"N",9.549297
"E.grandis",1,"Itatinga",1996,17,94,16,3,11,11,26,11,NA,2.05479452,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,94,16,3,12,12,31,11,NA,2.05479452,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,16,3,37,37,32,10.5,10.5,2.05479452,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,94,16,3,60,60,32,11.5,11.5,2.05479452,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,94,16,3,68,68,34,11.5,11.5,2.05479452,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,94,16,3,72,72,32,11,11,2.05479452,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,94,16,4,1,1,13,7,NA,2.05479452,"N",4.138029
"E.grandis",1,"Itatinga",1996,17,94,16,4,2,2,31,13,NA,2.05479452,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,94,16,4,3,3,30,12,NA,2.05479452,"N",9.549297
"E.grandis",1,"Itatinga",1996,17,94,16,4,4,4,24,11,NA,2.05479452,"N",7.639437
"E.grandis",1,"Itatinga",1996,17,94,16,4,5,5,27,12,NA,2.05479452,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,94,16,4,6,6,26,12,NA,2.05479452,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,94,16,4,8,8,38,14,14.5,2.05479452,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,94,16,4,9,9,33,13,NA,2.05479452,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,94,16,4,10,10,32,13,NA,2.05479452,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,94,16,4,11,11,42,14,14.5,2.05479452,"N",13.369015
"E.grandis",1,"Itatinga",1996,17,94,16,4,19,19,39,13.5,13.5,2.05479452,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,94,16,4,21,21,44,14.5,14.5,2.05479452,"N",14.005635
"E.grandis",1,"Itatinga",1996,17,94,16,4,62,62,38,13.5,13.5,2.05479452,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,95,17,1,3,3,30,9,NA,1.84657534,"N",9.549297
"E.grandis",1,"Itatinga",1996,17,95,17,1,4,4,13,4,NA,1.84657534,"N",4.138029
"E.grandis",1,"Itatinga",1996,17,95,17,1,5,5,15,5,NA,1.84657534,"N",4.774648
"E.grandis",1,"Itatinga",1996,17,95,17,1,6,6,14,4,NA,1.84657534,"N",4.456338
"E.grandis",1,"Itatinga",1996,17,95,17,1,7,7,26,9,NA,1.84657534,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,95,17,1,9,9,27,10,NA,1.84657534,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,95,17,1,10,10,17,6,NA,1.84657534,"N",5.411268
"E.grandis",1,"Itatinga",1996,17,95,17,1,11,11,26,9,NA,1.84657534,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,95,17,1,12,12,21,9,NA,1.84657534,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,17,1,13,13,26,10,NA,1.84657534,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,95,17,1,35,35,32,11.5,11.5,1.84657534,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,17,1,40,40,31,11.5,11.5,1.84657534,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,17,1,47,47,32,10.5,10.5,1.84657534,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,17,1,48,48,32,12,12,1.84657534,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,17,1,62,62,33,12,12,1.84657534,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,17,2,1,1,25,10,NA,1.84657534,"N",7.957747
"E.grandis",1,"Itatinga",1996,17,95,17,2,2,2,33,13,13,1.84657534,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,17,2,3,3,28,12,NA,1.84657534,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,17,2,4,4,26,11,NA,1.84657534,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,95,17,2,5,5,27,11,NA,1.84657534,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,95,17,2,8,8,30,10,NA,1.84657534,"N",9.549297
"E.grandis",1,"Itatinga",1996,17,95,17,2,9,9,32,11,11.5,1.84657534,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,17,2,11,11,30,11,NA,1.84657534,"N",9.549297
"E.grandis",1,"Itatinga",1996,17,95,17,2,12,12,21,9,NA,1.84657534,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,17,2,13,13,28,11,NA,1.84657534,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,17,2,14,14,34,11.5,11.5,1.84657534,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,17,2,27,27,32,10.5,10.5,1.84657534,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,17,2,41,41,34,10.5,10.5,1.84657534,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,17,3,1,1,23,10,NA,1.84657534,"N",7.321127
"E.grandis",1,"Itatinga",1996,17,95,17,3,2,2,29,11,NA,1.84657534,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,95,17,3,3,3,26,10,NA,1.84657534,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,95,17,3,4,4,21,10,NA,1.84657534,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,17,3,5,5,31,11,NA,1.84657534,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,17,3,6,6,30,11,NA,1.84657534,"N",9.549297
"E.grandis",1,"Itatinga",1996,17,95,17,3,8,8,27,10,NA,1.84657534,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,95,17,3,9,9,33,11,11,1.84657534,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,17,3,10,10,33,11,11,1.84657534,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,17,3,12,12,18,9,NA,1.84657534,"N",5.729578
"E.grandis",1,"Itatinga",1996,17,95,17,3,34,34,34,12.5,12.5,1.84657534,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,17,3,52,52,33,13,13,1.84657534,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,17,3,68,68,33,12.5,12.5,1.84657534,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,17,4,1,1,31,13,NA,1.84657534,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,17,4,3,3,17,9,NA,1.84657534,"N",5.411268
"E.grandis",1,"Itatinga",1996,17,95,17,4,4,4,29,11,NA,1.84657534,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,95,17,4,5,5,29,12,NA,1.84657534,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,95,17,4,6,6,37,12,NA,1.84657534,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,95,17,4,7,7,17,9,NA,1.84657534,"N",5.411268
"E.grandis",1,"Itatinga",1996,17,95,17,4,8,8,41,14,14,1.84657534,"N",13.050705
"E.grandis",1,"Itatinga",1996,17,95,17,4,9,9,32,13,NA,1.84657534,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,17,4,10,10,36,13,NA,1.84657534,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,17,4,11,11,32,13,NA,1.84657534,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,17,4,20,20,39,14,14,1.84657534,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,95,17,4,23,23,41,13,13,1.84657534,"N",13.050705
"E.grandis",1,"Itatinga",1996,17,95,17,4,52,52,41,13,13,1.84657534,"N",13.050705
"E.grandis",1,"Itatinga",1996,17,95,17,4,53,53,39,14,14,1.84657534,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,95,18,1,2,2,26,10,NA,1.85479452,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,95,18,1,3,3,31,11,NA,1.85479452,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,18,1,4,4,18,7,NA,1.85479452,"N",5.729578
"E.grandis",1,"Itatinga",1996,17,95,18,1,8,8,32,10,NA,1.85479452,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,18,1,10,10,29,9,NA,1.85479452,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,95,18,1,11,11,32,10,NA,1.85479452,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,18,1,12,12,14,6,NA,1.85479452,"N",4.456338
"E.grandis",1,"Itatinga",1996,17,95,18,1,14,14,24,9,NA,1.85479452,"N",7.639437
"E.grandis",1,"Itatinga",1996,17,95,18,1,15,15,14,7,NA,1.85479452,"N",4.456338
"E.grandis",1,"Itatinga",1996,17,95,18,1,16,16,23,8,NA,1.85479452,"N",7.321127
"E.grandis",1,"Itatinga",1996,17,95,18,1,25,25,35,9.5,9.5,1.85479452,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,95,18,1,33,33,34,9,9,1.85479452,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,18,1,48,48,34,12,12,1.85479452,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,18,1,59,59,40,12,12,1.85479452,"N",12.732395
"E.grandis",1,"Itatinga",1996,17,95,18,1,66,66,38,14,14,1.85479452,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,95,18,2,1,1,26,10,NA,1.85753425,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,95,18,2,2,2,35,12,12,1.85753425,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,95,18,2,3,3,31,12,NA,1.85753425,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,18,2,4,4,27,11,NA,1.85753425,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,95,18,2,5,5,33,12,NA,1.85753425,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,18,2,6,6,35,12,NA,1.85753425,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,95,18,2,7,7,19,9,NA,1.85753425,"N",6.047888
"E.grandis",1,"Itatinga",1996,17,95,18,2,8,8,21,10,NA,1.85753425,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,18,2,9,9,22,10,NA,1.85753425,"N",7.002817
"E.grandis",1,"Itatinga",1996,17,95,18,2,10,10,28,12,NA,1.85753425,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,18,2,15,15,36,11.5,11.5,1.85753425,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,18,2,33,33,37,12,12,1.85753425,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,95,18,2,40,40,36,12,12,1.85753425,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,18,2,69,69,39,12.5,12.5,1.85753425,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,95,18,3,1,1,28,11,NA,1.85753425,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,18,3,2,2,31,11,NA,1.85753425,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,18,3,3,3,24,10,NA,1.85753425,"N",7.639437
"E.grandis",1,"Itatinga",1996,17,95,18,3,4,4,32,12,NA,1.85753425,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,18,3,5,5,32,12,NA,1.85753425,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,18,3,6,6,29,11,NA,1.85753425,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,95,18,3,7,7,21,10,NA,1.85753425,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,18,3,8,8,33,12,NA,1.85753425,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,18,3,9,9,32,11,NA,1.85753425,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,18,3,10,10,32,12,NA,1.85753425,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,18,3,19,19,40,13,13,1.85753425,"N",12.732395
"E.grandis",1,"Itatinga",1996,17,95,18,3,24,24,41,13.5,13.5,1.85753425,"N",13.050705
"E.grandis",1,"Itatinga",1996,17,95,18,3,28,28,36,12.5,12.5,1.85753425,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,18,3,65,65,37,12.5,12.5,1.85753425,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,95,18,3,68,68,36,11,11,1.85753425,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,19,1,1,1,42,13,13.5,1.86575342,"N",13.369015
"E.grandis",1,"Itatinga",1996,17,95,19,1,2,2,22,11,NA,1.86575342,"N",7.002817
"E.grandis",1,"Itatinga",1996,17,95,19,1,4,4,24,11,NA,1.86575342,"N",7.639437
"E.grandis",1,"Itatinga",1996,17,95,19,1,5,5,45,15,15,1.86575342,"N",14.323945
"E.grandis",1,"Itatinga",1996,17,95,19,1,7,7,31,13,NA,1.86575342,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,19,1,8,8,34,13,NA,1.86575342,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,19,1,9,9,28,13,NA,1.86575342,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,19,1,10,10,37,14,NA,1.86575342,"N",11.777466
"E.grandis",1,"Itatinga",1996,17,95,19,1,11,11,28,13,NA,1.86575342,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,19,1,12,12,43,14,14.5,1.86575342,"N",13.687325
"E.grandis",1,"Itatinga",1996,17,95,19,1,14,14,39,13.5,13.5,1.86575342,"N",12.414086
"E.grandis",1,"Itatinga",1996,17,95,19,1,22,22,38,15,15,1.86575342,"N",12.095776
"E.grandis",1,"Itatinga",1996,17,95,19,2,1,1,27,11,NA,1.86575342,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,95,19,2,2,2,33,11,NA,1.86575342,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,19,2,3,3,27,10,NA,1.86575342,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,95,19,2,4,4,18,7,NA,1.86575342,"N",5.729578
"E.grandis",1,"Itatinga",1996,17,95,19,2,5,5,33,12,NA,1.86575342,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,19,2,6,6,31,12,NA,1.86575342,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,19,2,7,7,30,11,NA,1.86575342,"N",9.549297
"E.grandis",1,"Itatinga",1996,17,95,19,2,8,8,29,12,NA,1.86575342,"N",9.230987
"E.grandis",1,"Itatinga",1996,17,95,19,2,9,9,34,13,13,1.86575342,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,19,2,10,10,14,8,NA,1.86575342,"N",4.456338
"E.grandis",1,"Itatinga",1996,17,95,19,2,11,11,35,14,14,1.86575342,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,95,19,2,20,21,36,13.5,13.5,1.86575342,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,19,2,29,31,35,14,14,1.86575342,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,95,19,2,60,62,34,12.5,12.5,1.86575342,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,19,3,1,1,21,10,NA,1.86575342,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,19,3,2,2,21,10,NA,1.86575342,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,19,3,3,3,28,11,NA,1.86575342,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,19,3,4,4,28,12,NA,1.86575342,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,19,3,5,5,31,12,NA,1.86575342,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,19,3,6,6,25,12,NA,1.86575342,"N",7.957747
"E.grandis",1,"Itatinga",1996,17,95,19,3,7,7,25,12,NA,1.86575342,"N",7.957747
"E.grandis",1,"Itatinga",1996,17,95,19,3,8,8,28,11,NA,1.86575342,"N",8.912677
"E.grandis",1,"Itatinga",1996,17,95,19,3,9,9,13,8,NA,1.86575342,"N",4.138029
"E.grandis",1,"Itatinga",1996,17,95,19,3,10,10,36,14,14,1.86575342,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,19,3,29,30,32,12,12,1.86575342,"N",10.185916
"E.grandis",1,"Itatinga",1996,17,95,19,3,32,33,33,13,13,1.86575342,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,19,3,35,36,33,14,14,1.86575342,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,19,3,70,71,33,11.5,11.5,1.86575342,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,19,4,1,1,23,10,NA,1.86575342,"N",7.321127
"E.grandis",1,"Itatinga",1996,17,95,19,4,2,2,21,10,NA,1.86575342,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,19,4,3,3,31,13,NA,1.86575342,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,19,4,4,4,35,13,13,1.86575342,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,95,19,4,6,6,26,12,NA,1.86575342,"N",8.276057
"E.grandis",1,"Itatinga",1996,17,95,19,4,7,7,31,12,NA,1.86575342,"N",9.867606
"E.grandis",1,"Itatinga",1996,17,95,19,4,8,8,27,12,NA,1.86575342,"N",8.594367
"E.grandis",1,"Itatinga",1996,17,95,19,4,9,9,19,10,NA,1.86575342,"N",6.047888
"E.grandis",1,"Itatinga",1996,17,95,19,4,10,10,23,11,NA,1.86575342,"N",7.321127
"E.grandis",1,"Itatinga",1996,17,95,19,4,11,11,33,14,14,1.86575342,"N",10.504226
"E.grandis",1,"Itatinga",1996,17,95,19,4,16,16,35,11.5,11.5,1.86575342,"N",11.140846
"E.grandis",1,"Itatinga",1996,17,95,19,4,19,19,36,12,12,1.86575342,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,19,4,60,60,36,15,15,1.86575342,"N",11.459156
"E.grandis",1,"Itatinga",1996,17,95,20,1,1,1,15,8,NA,1.86027397,"N",4.774648
"E.grandis",1,"Itatinga",1996,17,95,20,1,2,2,20,8,NA,1.86027397,"N",6.366198
"E.grandis",1,"Itatinga",1996,17,95,20,1,3,3,34,12,12,1.86027397,"N",10.822536
"E.grandis",1,"Itatinga",1996,17,95,20,1,4,4,21,10,NA,1.86027397,"N",6.684508
"E.grandis",1,"Itatinga",1996,17,95,20,1,5,5,19,9,NA,1.86027397,"N",6.047888
"E.grandis",1,"Itatinga",1996,17,95,20,1,6,6,21,10,NA,1.86027397,"N",6.684508
